id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6567923,AMAZING & CHEAP!,34345375,Alex,Ciutat Vella,el Raval,41.379013234808156,2.165636404768259,Private room,50,1,1,2016-07-16,0.14,1,0
14628849,Double Bed-BCN CENTER!!!,90800494,Claudio,Ciutat Vella,el Raval,41.37910905355155,2.165095229042257,Shared room,25,1,3,2016-10-17,0.53,2,30
12912909,Big Double Room AirCond and Fridge,70794802,Joanna,Ciutat Vella,el Raval,41.38296409301243,2.1679795234638246,Private room,50,1,14,2016-09-14,1.80,2,0
5629905,Nice room in Raval,21870028,Helene,Ciutat Vella,el Raval,41.37962655015001,2.1638190757500086,Private room,24,1,0,,,1,0
9646964,Double bed room in heart of historical city center,17325625,Tiffanie,Ciutat Vella,el Raval,41.38099023481719,2.1707692404558068,Private room,30,1,54,2017-01-26,4.23,1,127
16945577,Charming bedroom  in historical location of Raval,113277795,Jose,Ciutat Vella,el Raval,41.3800792903504,2.166004646029143,Private room,20,2,1,2017-02-07,1,2,342
9923047,Appartement 2 pièces,51010435,Audrey,Ciutat Vella,el Raval,41.383019815411956,2.1717329772802083,Entire home/apt,54,1,4,2016-03-30,0.29,1,0
1403350,Enjoy journey in sweet room 2,7199088,Kuldeep,Ciutat Vella,el Raval,41.37622298069993,2.1708580530150834,Private room,41,1,64,2017-01-01,1.50,2,365
8368332,CENTRAL RAMBLAS lovely room,44104547,Felix,Ciutat Vella,el Raval,41.38485912296337,2.1681890367962597,Private room,65,2,56,2017-01-13,3.35,2,161
5554267,Nice double room with views to Barcelona,1023700,Yara,Ciutat Vella,el Raval,41.38000789139698,2.174018945943382,Private room,35,2,9,2017-01-03,1.91,1,349
14927106,PLAZA CATALUÑA/RAMBLAS DESIGN AP.,82134957,Ульяна,Ciutat Vella,el Raval,41.38577313408293,2.1656033571833535,Entire home/apt,90,3,5,2016-10-31,1.11,2,85
4712927,Room in the center of BCN,879974,Nik&Kat,Ciutat Vella,el Raval,41.37889198193218,2.1686918985105814,Private room,37,3,3,2016-10-31,0.17,5,365
16116138,Family Friends 2 bedroom + 1 bathroom,104876399,Charmsuites,Ciutat Vella,el Raval,41.37552949140783,2.169192435774675,Entire home/apt,105,1,0,,,10,313
9647150,BEST LOCATION EVER PL. CATALONIA,49878811,Bcn,Ciutat Vella,el Raval,41.3855870704753,2.167904591597286,Entire home/apt,140,2,26,2017-02-05,1.95,1,213
4212751,Apartment Ramblas 4 - Palou Suites,21825503,Palou Suites,Ciutat Vella,el Raval,41.3778131744573,2.173147338992453,Entire home/apt,99,2,25,2017-02-08,0.92,26,160
16969938,Double chillout right in the centre,20377073,Ed,Ciutat Vella,el Raval,41.377760235181846,2.172593335644741,Private room,39,2,0,,,2,46
2333994,Pepe´s place in downtown Barcelona ,11922783,Josep,Ciutat Vella,el Raval,41.37786183463992,2.1658082607963434,Entire home/apt,85,3,51,2016-09-27,1.46,1,129
13217525,Habitacion en la Rambla,7067484,Lorenzo,Ciutat Vella,el Raval,41.38197821691872,2.1713190849561808,Private room,26,2,50,2017-01-26,5.88,3,127
9875167,Great apartment next to Rambla,229209,Pat,Ciutat Vella,el Raval,41.380129872459136,2.1728648301405693,Entire home/apt,104,2,25,2017-01-01,1.85,2,354
14447677,"Loft Arty & Cosy, Central + wifi",17421382,Lionel,Ciutat Vella,el Raval,41.377962156081914,2.16853102606175,Entire home/apt,70,3,8,2017-02-02,2.58,2,226
13639048,"Central,ideal to explore the city by walking. WIFI",79116908,Mercedes,Ciutat Vella,el Raval,41.3759771702938,2.1696572022084215,Entire home/apt,110,2,28,2017-02-06,3.77,1,184
16512048,Habitación en Piso compartido,108532013,Wladimir,Ciutat Vella,el Raval,41.38260801963892,2.1688554657427206,Private room,25,1,0,,,1,361
15495743,SUPER ROOM IN BARCELONA!,99048485,Gabriela,Ciutat Vella,el Raval,41.37688323095685,2.173861359431274,Private room,33,2,2,2016-11-01,0.54,1,1
14052632,Lovely room with balcony in center,74422477,Valerie,Ciutat Vella,el Raval,41.37823374199754,2.170065647000715,Private room,35,2,13,2017-02-07,2.22,1,40
16198902,Comfty room located in the center of BCN,7308577,Silvana & Juana,Ciutat Vella,el Raval,41.37590686858677,2.1682950761212387,Private room,80,1,8,2017-01-16,3.87,2,39
16329976,Encants rambla terrace  centre,1306993,Lucia,Ciutat Vella,el Raval,41.37683165392857,2.176107569907502,Entire home/apt,75,2,0,,,10,290
11565731,Centric and comfortable refurbished Flat,61094722,Santiago,Ciutat Vella,el Raval,41.38083556607775,2.1680543605875537,Entire home/apt,73,2,46,2017-02-06,4.12,3,126
7104636,Single room in the center (max. 2),25993628,Minia,Ciutat Vella,el Raval,41.38401172825542,2.167721860274738,Private room,30,1,0,,,2,0
12954678,Double Room in BCN City Center,12274801,Martin,Ciutat Vella,el Raval,41.37574269086258,2.169943614400959,Private room,18,1,4,2016-11-24,0.83,6,345
699920,"Romantic hideaway , Plaça Catalunya",3590196,Anne,Ciutat Vella,el Raval,41.38544704169156,2.164802592635215,Entire home/apt,175,2,2,2015-09-23,0.10,14,290
455623,Studio 25m2 with great views,2264628,Maria,Ciutat Vella,el Raval,41.379738778843304,2.168601328186369,Private room,55,3,3,2016-08-20,0.05,1,341
14593489,Habitacion privada en el Raval,57000029,Jabi,Ciutat Vella,el Raval,41.37882003660066,2.167924674023643,Private room,25,1,1,2016-10-11,0.24,1,337
15281578,Cozy Private Room - City Center,88178070,Marvin,Ciutat Vella,el Raval,41.37838029886381,2.1756673225982617,Private room,55,2,11,2017-01-22,2.58,2,355
14134129,The Other House,85281008,Luigi,Ciutat Vella,el Raval,41.377122898260495,2.1687057960425933,Entire home/apt,85,5,5,2016-11-02,0.97,1,130
8597105,Old City 1BD Apartment f,27363142,Shavit,Ciutat Vella,el Raval,41.37825659130891,2.170431429323898,Entire home/apt,94,32,1,2016-02-24,0.08,3,363
8051799,FANTASTIC AND BRIGHT IN SANT ANTONI II,23440430,Mateo,Ciutat Vella,el Raval,41.38331345945929,2.164191753602355,Private room,50,1,8,2017-01-01,0.47,2,345
11544464,Apartment-loft in trending Raval,19915976,Gemma,Ciutat Vella,el Raval,41.37764167142254,2.1712101591676514,Entire home/apt,121,3,4,2016-08-19,0.35,1,52
17148783,Nice spacious flat in funky Raval.,2867473,Sparty,Ciutat Vella,el Raval,41.37969816984213,2.166581744383193,Entire home/apt,70,2,0,,,1,296
142122,You clean Rambla Anarchist Hide,620454,Reinhard,Ciutat Vella,el Raval,41.37966789232947,2.1742652151929227,Entire home/apt,40,12,18,2016-12-21,0.26,2,283
586548,"HOME WITH HEART, Wood, Sun and Sea!",2891713,Mónica,Ciutat Vella,el Raval,41.37934886611089,2.1695640832856826,Private room,40,34,97,2017-02-01,1.77,1,308
108215,Big Room 4 rent in BCN Downtown 1/2,559889,Zesare,Ciutat Vella,el Raval,41.38094851268388,2.165520192060627,Private room,32,2,25,2016-07-18,0.45,2,335
273059,Habitación céntrica con terraza,3031068,Tatiana,Ciutat Vella,el Raval,41.37755059696236,2.166587822341968,Private room,30,2,11,2016-09-19,0.18,1,181
1222648,Puerto-Colón.TERRACE-SUNNY FLAT ,6668752,Alberto,Ciutat Vella,el Raval,41.37788267309533,2.1680798841409814,Entire home/apt,85,2,89,2017-01-06,2.01,3,9
16852329,Cosy room in the city centre,7032148,Lauren,Ciutat Vella,el Raval,41.37979730270932,2.1667905167495576,Private room,35,1,0,,,2,80
13726402,Sunny place with Terrace in Raval,6237642,Sandra,Ciutat Vella,el Raval,41.37814601789542,2.16755493979541,Private room,40,2,1,2016-07-18,0.14,1,58
15063931,SPACIOUS BOUTIQUE APARTMENT NEXT TO RAMBLAS,4064440,Andreas,Ciutat Vella,el Raval,41.38409447449854,2.165497712003164,Entire home/apt,195,3,5,2017-01-22,1.97,10,276
8251197,Apartment Ramblas Barcelona x2,42126341,Oriol / Virginia,Ciutat Vella,el Raval,41.38228257575417,2.172148656084688,Entire home/apt,125,3,51,2016-12-24,3.07,9,75
3644157,"Sunny Central & Comfy. ""L'auberge Espagnole""",12808705,Helena,Ciutat Vella,el Raval,41.37968410273775,2.1719156568935385,Private room,25,1,70,2017-02-05,3.27,3,329
17095024,Ap en el Raval. Bcn.,108354255,Said,Ciutat Vella,el Raval,41.38301002262078,2.1659483275146374,Entire home/apt,55,1,0,,,1,97
2335181,Studio in Historic Centre (B234A),1013855,Alex,Ciutat Vella,el Raval,41.3760999060235,2.1666014509807403,Entire home/apt,79,4,57,2017-01-02,1.66,13,327
1351797,SUITE WITH PRIVATE BATH,4772298,Astrid,Ciutat Vella,el Raval,41.37866834840099,2.16349466997951,Private room,30,3,95,2016-07-01,2.22,1,0
15557032,Raval  Barcelona (Casc Antic),99644180,Rafa,Ciutat Vella,el Raval,41.3783718599123,2.169315755756738,Entire home/apt,129,1,6,2017-01-29,1.58,1,228
11510098,Spacious Apartment Downtown!,21236217,Dennis,Ciutat Vella,el Raval,41.38504462021403,2.165908458082376,Entire home/apt,99,1,20,2017-01-02,1.89,1,84
16376017,Encanta Rambla Port.,105866018,Carmen,Ciutat Vella,el Raval,41.376809988927775,2.1760655816550476,Entire home/apt,80,2,1,2017-02-07,0.65,2,357
9134208,Апартаменты на Рамбле Раваль,47540288,Antonio,Ciutat Vella,el Raval,41.37878277331539,2.1680211742339166,Entire home/apt,37,1,50,2017-01-21,3.21,1,308
3863201,R2-STUDENT room center of Barcelona,13474699,Daniel,Ciutat Vella,el Raval,41.38053290243775,2.166095519619331,Private room,22,60,2,2016-08-07,0.11,4,365
13313534,habitacion en rambla del raval (muy centrico),30986424,,Ciutat Vella,el Raval,41.37800647921353,2.169702437334877,Private room,40,1,0,,,1,89
16686593,"Ramblas 5, minutes from Ramblas.In city centre",4950474,Maria,Ciutat Vella,el Raval,41.37997827178153,2.1677293020792003,Entire home/apt,280,6,1,2017-01-29,1,4,352
6270885,Nice Room Macba Ramblas,20698632,Juan,Ciutat Vella,el Raval,41.381015587722594,2.167100861586824,Private room,19,1,111,2017-02-09,5.20,2,341
3498972,"Cozy room, 32m,  Arc de Triomf",17617924,Ale,Ciutat Vella,el Raval,41.37891636748336,2.173848611485373,Private room,35,1,2,2014-07-29,0.06,1,0
3072505,Cute Room in Barcelona Center,15635203,Héctor Y Sara,Ciutat Vella,el Raval,41.385537071758215,2.1667424510160593,Private room,39,4,117,2017-02-09,3.74,2,23
14064616,"Bel appartement, 5 min de la rambla",53590924,Cristian,Ciutat Vella,el Raval,41.37948195872671,2.165869756722729,Entire home/apt,110,4,10,2017-02-06,1.58,1,341
